"sample_id","description","category","l5x_path","predicted_bytes","actual_bytes","delta","delta_pct","controller_model","firmware_rev","date_tested","notes","error_count","warning_count","message_value","window_title"
"array_dint_00025","1x DINT[25] tag(s)","tag","samples/generated/tags/array_dint_00025.L5X","100","18336","18236","18236","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_00025 [1756-L81E 35.11]*"
"array_dint_00050","1x DINT[50] tag(s)","tag","samples/generated/tags/array_dint_00050.L5X","200","18432","18232","9116","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_00050 [1756-L81E 35.11]*"
"array_dint_00100","1x DINT[100] tag(s)","tag","samples/generated/tags/array_dint_00100.L5X","400","18632","18232","4558","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_00100 [1756-L81E 35.11]*"
"array_dint_00250","1x DINT[250] tag(s)","tag","samples/generated/tags/array_dint_00250.L5X","1000","19232","18232","1823.2","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_00250 [1756-L81E 35.11]*"
"array_dint_00500","1x DINT[500] tag(s)","tag","samples/generated/tags/array_dint_00500.L5X","2000","20232","18232","911.6","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_00500 [1756-L81E 35.11]*"
"array_dint_01000","1x DINT[1000] tag(s)","tag","samples/generated/tags/array_dint_01000.L5X","4000","22232","18232","455.8","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_01000 [1756-L81E 35.11]*"
"array_dint_02500","1x DINT[2500] tag(s)","tag","samples/generated/tags/array_dint_02500.L5X","10000","28232","18232","182.32","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_02500 [1756-L81E 35.11]*"
"array_dint_05000","1x DINT[5000] tag(s)","tag","samples/generated/tags/array_dint_05000.L5X","20000","38232","18232","91.16","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - array_dint_05000 [1756-L81E 35.11]*"
"arraypack_odd3b_n00001","Array of 1 instances of a 3-byte (3x SINT) UDT -- does each element round up to 4 bytes?","tags","samples/generated/tags/arraypack_odd3b_n00001.L5X","18431","18440","18437","614566.67","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - OddArrN1 in arraypack_odd3b_n00001.ACD [1756-L81E 35.11]*"
"arraypack_odd3b_n00010","Array of 10 instances of a 3-byte (3x SINT) UDT -- does each element round up to 4 bytes?","tags","samples/generated/tags/arraypack_odd3b_n00010.L5X","18458","18472","18442","61473.33","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - OddArrN10 in arraypack_odd3b_n00010.ACD [1756-L81E 35.11]*"
"arraypack_odd3b_n00100","Array of 100 instances of a 3-byte (3x SINT) UDT -- does each element round up to 4 bytes?","tags","samples/generated/tags/arraypack_odd3b_n00100.L5X","18728","18832","18532","6177.33","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - OddArrN100 in arraypack_odd3b_n00100.ACD [1756-L81E 35.11]*"
"boolarray_n00008","1 tag, array of 8 BOOL elements","tags","samples/generated/tags/boolarray_n00008.L5X","18216","18224","18220","455500","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - BoolArrN8 in boolarray_n00008.ACD [1756-L81E 35.11]*"
"boolarray_n00016","1 tag, array of 16 BOOL elements","tags","samples/generated/tags/boolarray_n00016.L5X","18216","18224","18220","455500","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - BoolArrN16 in boolarray_n00016.ACD [1756-L81E 35.11]*"
"boolarray_n00032","1 tag, array of 32 BOOL elements","tags","samples/generated/tags/boolarray_n00032.L5X","18216","18224","18220","455500","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - BoolArrN32 in boolarray_n00032.ACD [1756-L81E 35.11]*"
"boolarray_n00100","1 tag, array of 100 BOOL elements","tags","samples/generated/tags/boolarray_n00100.L5X","18228","18232","18216","113850","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - BoolArrN100 in boolarray_n00100.ACD [1756-L81E 35.11]*"
"boolarray_n01000","1 tag, array of 1000 BOOL elements","tags","samples/generated/tags/boolarray_n01000.L5X","18340","18344","18216","14231.25","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - BoolArrN1000 in boolarray_n01000.ACD [1756-L81E 35.11]*"
"boolarray_n05000","1 tag, array of 5000 BOOL elements","tags","samples/generated/tags/boolarray_n05000.L5X","18840","18848","18220","2901.27","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - BoolArrN5000 in boolarray_n05000.ACD [1756-L81E 35.11]*"
"count_0001_dint","1x DINT tag(s)","tag","samples/generated/tags/count_0001_dint.L5X","4","18224","18220","455500","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0001_dint [1756-L81E 35.11]*"
"count_0002_dint","2x DINT tag(s)","tag","samples/generated/tags/count_0002_dint.L5X","8","18320","18312","228900","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0002_dint [1756-L81E 35.11]*"
"count_0005_dint","5x DINT tag(s)","tag","samples/generated/tags/count_0005_dint.L5X","20","18608","18588","92940","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0005_dint [1756-L81E 35.11]*"
"count_0010_dint","10x DINT tag(s)","tag","samples/generated/tags/count_0010_dint.L5X","40","19088","19048","47620","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0010_dint [1756-L81E 35.11]*"
"count_0025_dint","25x DINT tag(s)","tag","samples/generated/tags/count_0025_dint.L5X","100","20528","20428","20428","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0025_dint [1756-L81E 35.11]*"
"count_0050_dint","50x DINT tag(s)","tag","samples/generated/tags/count_0050_dint.L5X","200","22928","22728","11364","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0050_dint [1756-L81E 35.11]*"
"count_0100_dint","100x DINT tag(s)","tag","samples/generated/tags/count_0100_dint.L5X","400","27728","27328","6832","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0100_dint [1756-L81E 35.11]*"
"count_0250_dint","250x DINT tag(s)","tag","samples/generated/tags/count_0250_dint.L5X","1000","42128","41128","4112.8","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0250_dint [1756-L81E 35.11]*"
"count_0500_dint","500x DINT tag(s)","tag","samples/generated/tags/count_0500_dint.L5X","2000","66128","64128","3206.4","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_0500_dint [1756-L81E 35.11]*"
"count_1000_dint","1000x DINT tag(s)","tag","samples/generated/tags/count_1000_dint.L5X","4000","114128","110128","2753.2","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - count_1000_dint [1756-L81E 35.11]*"
"customstring_len0010","Custom STRING type, max_len=10, 1 tag","tags","samples/generated/tags/customstring_len0010.L5X","14","18440","18426","131614.29","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str10 in customstring_len0010.ACD [1756-L81E 35.11]*"
"customstring_len0082","Custom STRING type, max_len=82, 1 tag","tags","samples/generated/tags/customstring_len0082.L5X","86","18512","18426","21425.58","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str82 in customstring_len0082.ACD [1756-L81E 35.11]*"
"customstring_len0100","Custom STRING type, max_len=100, 1 tag","tags","samples/generated/tags/customstring_len0100.L5X","104","18528","18424","17715.38","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str100 in customstring_len0100.ACD [1756-L81E 35.11]*"
"customstring_len0250","Custom STRING type, max_len=250, 1 tag","tags","samples/generated/tags/customstring_len0250.L5X","254","18680","18426","7254.33","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str250 in customstring_len0250.ACD [1756-L81E 35.11]*"
"customstring_len0500","Custom STRING type, max_len=500, 1 tag","tags","samples/generated/tags/customstring_len0500.L5X","504","18928","18424","3655.56","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str500 in customstring_len0500.ACD [1756-L81E 35.11]*"
"customstring_len1000","Custom STRING type, max_len=1000, 1 tag","tags","samples/generated/tags/customstring_len1000.L5X","1004","19432","18428","1835.46","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str1000 in customstring_len1000.ACD [1756-L81E 35.11]*"
"customstring_len2000","Custom STRING type, max_len=2000, 1 tag","tags","samples/generated/tags/customstring_len2000.L5X","2004","20432","18428","919.56","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - Str2000 in customstring_len2000.ACD [1756-L81E 35.11]*"
"dint_10k_array","1x DINT[10000] tag(s)","tag","samples/generated/tags/dint_10k_array.L5X","40000","58224","18224","45.56","5069-L306ER","35.11","2026-08-22","","0","0","0",""
"tagcomment_len000","1x DINT tag(s)","tag","samples/generated/tags/tagcomment_len000.L5X","4","18232","18228","455700","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagcomment_len000 [1756-L81E 35.11]*"
"tagcomment_len010","1x DINT tag(s)","tag","samples/generated/tags/tagcomment_len010.L5X","4","18232","18228","455700","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagcomment_len010 [1756-L81E 35.11]*"
"tagcomment_len025","1x DINT tag(s)","tag","samples/generated/tags/tagcomment_len025.L5X","4","18232","18228","455700","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagcomment_len025 [1756-L81E 35.11]*"
"tagcomment_len050","1x DINT tag(s)","tag","samples/generated/tags/tagcomment_len050.L5X","4","18232","18228","455700","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagcomment_len050 [1756-L81E 35.11]*"
"tagcomment_len100","1x DINT tag(s)","tag","samples/generated/tags/tagcomment_len100.L5X","4","18232","18228","455700","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagcomment_len100 [1756-L81E 35.11]*"
"tagcomment_len200","1x DINT tag(s)","tag","samples/generated/tags/tagcomment_len200.L5X","4","18232","18228","455700","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagcomment_len200 [1756-L81E 35.11]*"
"tagname_len04_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len04_50dint.L5X","200","22528","22328","11164","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len04_50dint [1756-L81E 35.11]*"
"tagname_len07_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len07_50dint.L5X","200","22528","22328","11164","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len07_50dint [1756-L81E 35.11]*"
"tagname_len10_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len10_50dint.L5X","200","22928","22728","11364","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len10_50dint [1756-L81E 35.11]*"
"tagname_len13_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len13_50dint.L5X","200","22928","22728","11364","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len13_50dint [1756-L81E 35.11]*"
"tagname_len16_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len16_50dint.L5X","200","23328","23128","11564","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len16_50dint [1756-L81E 35.11]*"
"tagname_len19_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len19_50dint.L5X","200","23328","23128","11564","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len19_50dint [1756-L81E 35.11]*"
"tagname_len22_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len22_50dint.L5X","200","23328","23128","11564","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len22_50dint [1756-L81E 35.11]*"
"tagname_len25_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len25_50dint.L5X","200","23728","23528","11764","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len25_50dint [1756-L81E 35.11]*"
"tagname_len28_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len28_50dint.L5X","200","23728","23528","11764","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len28_50dint [1756-L81E 35.11]*"
"tagname_len31_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len31_50dint.L5X","200","23728","23528","11764","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len31_50dint [1756-L81E 35.11]*"
"tagname_len34_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len34_50dint.L5X","200","24128","23928","11964","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len34_50dint [1756-L81E 35.11]*"
"tagname_len37_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len37_50dint.L5X","200","24128","23928","11964","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len37_50dint [1756-L81E 35.11]*"
"tagname_len40_50dint","50x DINT tag(s)","tag","samples/generated/tags/tagname_len40_50dint.L5X","200","24528","24328","12164","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_len40_50dint [1756-L81E 35.11]*"
"tagname_long_100dint","100x DINT tag(s)","tag","samples/generated/tags/tagname_long_100dint.L5X","400","30928","30528","7632","5069-L306ER","35.11","2026-08-22","","0","0","0",""
"tagname_short_100dint","100x DINT tag(s)","tag","samples/generated/tags/tagname_short_100dint.L5X","400","26928","26528","6632","5069-L306ER","35.11","2026-08-22","","0","0","0",""
"tagname_spotlen08_40real","40x REAL tag(s)","tag","samples/generated/tags/tagname_spotlen08_40real.L5X","160","21968","21808","13630","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_spotlen08_40real [1756-L81E 35.11]*"
"tagname_spotlen24_40real","40x REAL tag(s)","tag","samples/generated/tags/tagname_spotlen24_40real.L5X","160","22608","22448","14030","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_spotlen24_40real [1756-L81E 35.11]*"
"tagname_spotlen40_40real","40x REAL tag(s)","tag","samples/generated/tags/tagname_spotlen40_40real.L5X","160","23248","23088","14430","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - tagname_spotlen40_40real [1756-L81E 35.11]*"
"tagscope_local_n00010","10 Program-scoped DINT tags, Usage=Local (default)","tags","samples/generated/tags/tagscope_local_n00010.L5X","40","19008","18968","47420","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TagScopelocal10 in tagscope_local_n00010.ACD [1756-L81E 35.11]*"
"tagscope_local_n00100","100 Program-scoped DINT tags, Usage=Local (default)","tags","samples/generated/tags/tagscope_local_n00100.L5X","400","26928","26528","6632","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TagScopelocal100 in tagscope_local_n00100.ACD [1756-L81E 35.11]*"
"tagscope_local_n01000","1000 Program-scoped DINT tags, Usage=Local (default)","tags","samples/generated/tags/tagscope_local_n01000.L5X","4000","106128","102128","2553.2","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TagScopelocal1000 in tagscope_local_n01000.ACD [1756-L81E 35.11]*"
"tagscope_public_n00010","10 Program-scoped DINT tags, Usage=Public","tags","samples/generated/tags/tagscope_public_n00010.L5X","40","19008","18968","47420","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TagScopepublic10 in tagscope_public_n00010.ACD [1756-L81E 35.11]*"
"tagscope_public_n00100","100 Program-scoped DINT tags, Usage=Public","tags","samples/generated/tags/tagscope_public_n00100.L5X","400","26928","26528","6632","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TagScopepublic100 in tagscope_public_n00100.ACD [1756-L81E 35.11]*"
"type_bool_50tag","50x BOOL tag(s)","tag","samples/generated/tags/type_bool_50tag.L5X","200","22928","22728","11364","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - type_bool_50tag [1756-L81E 35.11]*"
"type_dint_50tag","50x DINT tag(s)","tag","samples/generated/tags/type_dint_50tag.L5X","200","22928","22728","11364","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - type_dint_50tag [1756-L81E 35.11]*"
"type_int_50tag","50x INT tag(s)","tag","samples/generated/tags/type_int_50tag.L5X","100","22928","22828","22828","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - type_int_50tag [1756-L81E 35.11]*"
"type_lint_50tag","50x LINT tag(s)","tag","samples/generated/tags/type_lint_50tag.L5X","400","22928","22528","5632","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - type_lint_50tag [1756-L81E 35.11]*"
"type_real_50tag","50x REAL tag(s)","tag","samples/generated/tags/type_real_50tag.L5X","200","22928","22728","11364","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - type_real_50tag [1756-L81E 35.11]*"
"type_sint_50tag","50x SINT tag(s)","tag","samples/generated/tags/type_sint_50tag.L5X","50","22928","22878","45756","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - type_sint_50tag [1756-L81E 35.11]*"
"udtarrayalign_tight8b_n00001","Array of 1 instances of an already-8-byte-tight UDT (2x DINT) -- per-element padding check","tags","samples/generated/tags/udtarrayalign_tight8b_n00001.L5X","18436","18440","18432","230400","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TightArrN1 in udtarrayalign_tight8b_n00001.ACD [1756-L81E 35.11]*"
"udtarrayalign_tight8b_n00010","Array of 10 instances of an already-8-byte-tight UDT (2x DINT) -- per-element padding check","tags","samples/generated/tags/udtarrayalign_tight8b_n00010.L5X","18508","18512","18432","23040","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TightArrN10 in udtarrayalign_tight8b_n00010.ACD [1756-L81E 35.11]*"
"udtarrayalign_tight8b_n00100","Array of 100 instances of an already-8-byte-tight UDT (2x DINT) -- per-element padding check","tags","samples/generated/tags/udtarrayalign_tight8b_n00100.L5X","19228","19232","18432","2304","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - TightArrN100 in udtarrayalign_tight8b_n00100.ACD [1756-L81E 35.11]*"
"array_of_nested_udt_100","100-element array of a UDT that itself contains a nested-UDT member","udt","samples/generated/udt/array_of_nested_udt_100.L5X","1200","19840","18640","1553.33","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - ArrayOfNested in array_of_nested_udt_100.ACD [1756-L81E 35.11]*"
"motorstatus_10_instances","UDT MotorStatus: BOOL, DINT, BOOL, 10 instance(s)","udt","samples/generated/udt/motorstatus_10_instances.L5X","60","19472","19412","32353.33","5069-L306ER","35.11","2026-08-22","","0","0","0",""
"motorstatus_def_only","UDT MotorStatus: BOOL, DINT, BOOL, 0 instance(s)","udt","samples/generated/udt/motorstatus_def_only.L5X","0","18432","18432","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - MotorStatus in motorstatus_def_only.ACD [1756-L81E 35.11]*"
"motorstatus_test","UDT MotorStatus: BOOL, DINT, BOOL","udt","samples/generated/udt/motorstatus_test.L5X","6","18536","18530","308833.33","5069-L306ER","35.11","2026-08-22","","0","0","0",""
"nested_udt_array_member","Outer UDT with a 10-element array-of-nested-UDT member","udt","samples/generated/udt/nested_udt_array_member.L5X","84","18728","18644","22195.24","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - OuterNestedArray in nested_udt_array_member.ACD [1756-L81E 35.11]*"
"nested_udt_scalar","Outer UDT with one nested-UDT scalar member (Inner: 2 DINT)","udt","samples/generated/udt/nested_udt_scalar.L5X","12","18648","18636","155300","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - OuterNestedScalar in nested_udt_scalar.ACD [1756-L81E 35.11]*"
"oddudt5_array_1000","UDT OddUdt5: DINT, BOOL, BOOL","udt","samples/generated/udt/oddudt5_array_1000.L5X","5000","26488","21488","429.76","5069-L306ER","35.11","2026-08-22","","0","0","0",""
"udtmembercomment_len000","UDT CommentH: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembercomment_len000.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentH in udtmembercomment_len000.ACD [1756-L81E 35.11]*"
"udtmembercomment_len010","UDT CommentH: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembercomment_len010.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentH in udtmembercomment_len010.ACD [1756-L81E 35.11]*"
"udtmembercomment_len025","UDT CommentH: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembercomment_len025.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentH in udtmembercomment_len025.ACD [1756-L81E 35.11]*"
"udtmembercomment_len050","UDT CommentH: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembercomment_len050.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentH in udtmembercomment_len050.ACD [1756-L81E 35.11]*"
"udtmembercomment_len100","UDT CommentH: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembercomment_len100.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentH in udtmembercomment_len100.ACD [1756-L81E 35.11]*"
"udtmembercomment_len200","UDT CommentH: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembercomment_len200.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentH in udtmembercomment_len200.ACD [1756-L81E 35.11]*"
"udtmembers_n01_dint","UDT SweepN01: DINT, 0 instance(s)","udt","samples/generated/udt/udtmembers_n01_dint.L5X","0","18320","18320","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepN01 in udtmembers_n01_dint.ACD [1756-L81E 35.11]*"
"udtmembers_n02_dint","UDT SweepN02: DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtmembers_n02_dint.L5X","0","18336","18336","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepN02 in udtmembers_n02_dint.ACD [1756-L81E 35.11]*"
"udtmembers_n04_dint","UDT SweepN04: DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtmembers_n04_dint.L5X","0","18360","18360","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepN04 in udtmembers_n04_dint.ACD [1756-L81E 35.11]*"
"udtmembers_n08_dint","UDT SweepN08: DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtmembers_n08_dint.L5X","0","18424","18424","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepN08 in udtmembers_n08_dint.ACD [1756-L81E 35.11]*"
"udtmembers_n16_dint","UDT SweepN16: DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtmembers_n16_dint.L5X","0","18552","18552","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepN16 in udtmembers_n16_dint.ACD [1756-L81E 35.11]*"
"udtmembers_n32_dint","UDT SweepN32: DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtmembers_n32_dint.L5X","0","18808","18808","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepN32 in udtmembers_n32_dint.ACD [1756-L81E 35.11]*"
"udtname_len08","UDT UDTNAMED: DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtname_len08.L5X","0","18360","18360","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - UDTNAMED in udtname_len08.ACD [1756-L81E 35.11]*"
"udtname_len13","UDT UDTNAMEDTNAME: DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtname_len13.L5X","0","18368","18368","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - UDTNAMEDTNAME in udtname_len13.ACD [1756-L81E 35.11]*"
"udtname_len20","UDT UDTNAMEDTNAMEDTNAMED: DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtname_len20.L5X","0","18376","18376","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - UDTNAMEDTNAMEDTNAMED in udtname_len20.ACD [1756-L81E 35.11]*"
"udtname_len30","UDT UDTNAMEDTNAMEDTNAMEDTNAMEDTNAM: DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udtname_len30.L5X","0","18384","18384","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - UDTNAMEDTNAMEDTNAMEDTNAMEDTNAM in udtname_len30.ACD [1756-L81E 35.11]*"
"udttagcomment_len000","UDT CommentJ: DINT, 1 instance(s)","udt","samples/generated/udt/udttagcomment_len000.L5X","4","18416","18412","460300","5069-L306ER","35.11","2026-08-22","WINDOW TITLE MISMATCH: expected 'udttagcomment_len000', got ""Snap Assist""","","0","0","Snap Assist"
"udttagcomment_len010","UDT CommentJ: DINT, 1 instance(s)","udt","samples/generated/udt/udttagcomment_len010.L5X","4","18416","18412","460300","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentJ in udttagcomment_len010.ACD [1756-L81E 35.11]*"
"udttagcomment_len025","UDT CommentJ: DINT, 1 instance(s)","udt","samples/generated/udt/udttagcomment_len025.L5X","4","18416","18412","460300","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentJ in udttagcomment_len025.ACD [1756-L81E 35.11]*"
"udttagcomment_len050","UDT CommentJ: DINT, 1 instance(s)","udt","samples/generated/udt/udttagcomment_len050.L5X","4","18416","18412","460300","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentJ in udttagcomment_len050.ACD [1756-L81E 35.11]*"
"udttagcomment_len100","UDT CommentJ: DINT, 1 instance(s)","udt","samples/generated/udt/udttagcomment_len100.L5X","4","18416","18412","460300","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentJ in udttagcomment_len100.ACD [1756-L81E 35.11]*"
"udttagcomment_len200","UDT CommentJ: DINT, 1 instance(s)","udt","samples/generated/udt/udttagcomment_len200.L5X","4","18416","18412","460300","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - CommentJ in udttagcomment_len200.ACD [1756-L81E 35.11]*"
"udttype_bool_n4","UDT SweepTypeBOOL: BOOL, BOOL, BOOL, BOOL, 0 instance(s)","udt","samples/generated/udt/udttype_bool_n4.L5X","0","18400","18400","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepTypeBOOL in udttype_bool_n4.ACD [1756-L81E 35.11]*"
"udttype_dint_n4","UDT SweepTypeDINT: DINT, DINT, DINT, DINT, 0 instance(s)","udt","samples/generated/udt/udttype_dint_n4.L5X","0","18368","18368","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepTypeDINT in udttype_dint_n4.ACD [1756-L81E 35.11]*"
"udttype_int_n4","UDT SweepTypeINT: INT, INT, INT, INT, 0 instance(s)","udt","samples/generated/udt/udttype_int_n4.L5X","0","18368","18368","","5069-L306ER","35.11","2026-08-22","","0","0","0","Logix Designer - SweepTypeINT in udttype_int_n4.ACD [1756-L81E 35.11]*"
